id,shop_id,author,text,rating,date,source,created_at
134,34,"Van Vo
Local Guide · 2 bài đánh giá · 48 ảnh






một năm trước
Dự định chỉ mua 1 chiếc nhẫn thôi, nhưng mẫu mã ở đây đa dạng sang trọng, nhân viên quá dễ thương tư vấn nhiệt tình cuốn hút thế nhỡ. Lại phát sinh thêm sợi dây chuyền ❤️❤️

Thích

Chia sẻ","Dự định chỉ mua 1 chiếc nhẫn thôi, nhưng mẫu mã ở đây đa dạng sang trọng, nhân viên quá dễ thương tư vấn nhiệt tình cuốn hút thế nhỡ. Lại phát sinh thêm sợi dây chuyền ❤️❤️",5.0,một năm trước,google_maps,2026-03-14 08:35:42
135,35,"Linh Cao
Local Guide · 27 bài đánh giá · 55 ảnh






6 ngày trước
MỚI
Trải nghiệm workshop 8-3 rất dễ thương ở cửa hàng PNJ. Cảm ơn cửa hàng!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 3 ngày trước
Kính gửi Quý khách,

Cảm ơn Quý khách đã mua sắm tại PNJ và để lại cho chúng tôi một đánh giá tuyệt vời như vậy.

Chúng tôi rất vui khi biết rằng Quý khách hài lòng với chất lượng dịch vụ và sản phẩm của PNJ. PNJ sẽ luôn cố gắng hết sức để cung cấp dịch vụ tốt hơn cho khách hàng mỗi ngày. 

Hẹn gặp lại Quý khách vào một ngày gần nhất!",Trải nghiệm workshop 8-3 rất dễ thương ở cửa hàng PNJ. Cảm ơn cửa hàng!,5.0,6 ngày trước,google_maps,2026-03-14 08:35:47
136,35,"Linh Cao
Local Guide · 27 bài đánh giá · 55 ảnh






6 ngày trước
MỚI
Trải nghiệm workshop 8-3 rất dễ thương ở cửa hàng PNJ. Cảm ơn cửa hàng!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 3 ngày trước
Kính gửi Quý khách,

Cảm ơn Quý khách đã mua sắm tại PNJ và để lại cho chúng tôi một đánh giá tuyệt vời như vậy.

Chúng tôi rất vui khi biết rằng Quý khách hài lòng với chất lượng dịch vụ và sản phẩm của PNJ. PNJ sẽ luôn cố gắng hết sức để cung cấp dịch vụ tốt hơn cho khách hàng mỗi ngày. 

Hẹn gặp lại Quý khách vào một ngày gần nhất!",Trải nghiệm workshop 8-3 rất dễ thương ở cửa hàng PNJ. Cảm ơn cửa hàng!,5.0,6 ngày trước,google_maps,2026-03-14 08:35:47
137,35,"Trương Quang
7 bài đánh giá · 6 ảnh






4 tháng trước
Mình đã ghé PNJ ở đây để mua trang sức và quà tặng.
Nhân viên tư vấn rất nhiệt tình, dễ thương và hiểu rõ sản phẩm. Không gian cửa hàng sáng, sang trọng, hàng hóa trưng bày đẹp mắt, nhiều mẫu mới hợp xu hướng.
Mua hàng được hướng dẫn bảo hành rõ ràng, rất yên tâm. Giá cả phù hợp với chất lượng và thương hiệu. Rất hài lòng và sẽ quay lại nhiều lần nữa!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 2 tháng trước
Kính gửi Quý khách,

Cảm ơn Quý khách đã mua sắm tại PNJ và để lại cho chúng tôi một đánh giá tuyệt vời như vậy.

Chúng tôi rất vui khi biết rằng Quý khách hài lòng với chất lượng dịch vụ và sản phẩm của PNJ. PNJ sẽ luôn cố gắng hết sức để cung cấp dịch vụ tốt hơn cho khách hàng mỗi ngày.

Hẹn gặp lại Quý khách vào một ngày gần nhất!","Mình đã ghé PNJ ở đây để mua trang sức và quà tặng.
Nhân viên tư vấn rất nhiệt tình, dễ thương và hiểu rõ sản phẩm. Không gian cửa hàng sáng, sang trọng, hàng hóa trưng bày đẹp mắt, nhiều mẫu mới hợp xu hướng.
Mua hàng được hướng dẫn bảo hành rõ ràng, rất yên tâm. Giá cả phù hợp với chất lượng và thương hiệu. Rất hài lòng và sẽ quay lại nhiều lần nữa!",5.0,4 tháng trước,google_maps,2026-03-14 08:35:47
138,35,"Trương Quang
7 bài đánh giá · 6 ảnh






4 tháng trước
Mình đã ghé PNJ ở đây để mua trang sức và quà tặng.
Nhân viên tư vấn rất nhiệt tình, dễ thương và hiểu rõ sản phẩm. Không gian cửa hàng sáng, sang trọng, hàng hóa trưng bày đẹp mắt, nhiều mẫu mới hợp xu hướng.
Mua hàng được hướng dẫn bảo hành rõ ràng, rất yên tâm. Giá cả phù hợp với chất lượng và thương hiệu. Rất hài lòng và sẽ quay lại nhiều lần nữa!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 2 tháng trước
Kính gửi Quý khách,

Cảm ơn Quý khách đã mua sắm tại PNJ và để lại cho chúng tôi một đánh giá tuyệt vời như vậy.

Chúng tôi rất vui khi biết rằng Quý khách hài lòng với chất lượng dịch vụ và sản phẩm của PNJ. PNJ sẽ luôn cố gắng hết sức để cung cấp dịch vụ tốt hơn cho khách hàng mỗi ngày.

Hẹn gặp lại Quý khách vào một ngày gần nhất!","Mình đã ghé PNJ ở đây để mua trang sức và quà tặng.
Nhân viên tư vấn rất nhiệt tình, dễ thương và hiểu rõ sản phẩm. Không gian cửa hàng sáng, sang trọng, hàng hóa trưng bày đẹp mắt, nhiều mẫu mới hợp xu hướng.
Mua hàng được hướng dẫn bảo hành rõ ràng, rất yên tâm. Giá cả phù hợp với chất lượng và thương hiệu. Rất hài lòng và sẽ quay lại nhiều lần nữa!",5.0,4 tháng trước,google_maps,2026-03-14 08:35:47
139,35,"재이윤
2 bài đánh giá · 3 ảnh






5 tháng trước
Lần đầu tiên đến pnj, mấy chị chăm sóc khách hàng tận tình, quá têu luôn á chời… lần sau e sẽ ghé nữa nho 🫶🫶❤️ …

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 5 tháng trước
Kính gửi Quý khách,

Cảm ơn Quý khách đã mua sắm tại PNJ và để lại cho chúng tôi một đánh giá tuyệt vời như vậy.

Chúng tôi rất vui khi biết rằng Quý khách hài lòng với chất lượng dịch vụ và sản phẩm của PNJ. PNJ sẽ luôn cố gắng hết sức để cung cấp dịch vụ tốt hơn cho khách hàng mỗi ngày. 

Hẹn gặp lại Quý khách vào một ngày gần nhất!","Lần đầu tiên đến pnj, mấy chị chăm sóc khách hàng tận tình, quá têu luôn á chời… lần sau e sẽ ghé nữa nho 🫶🫶❤️ …",5.0,5 tháng trước,google_maps,2026-03-14 08:35:47
140,36,"Truc Le
Local Guide · 15 bài đánh giá · 5 ảnh






3 tháng trước
Thái độ với khách mặt mày như ai đi mượn.

Thích

Chia sẻ",Thái độ với khách mặt mày như ai đi mượn.,1.0,3 tháng trước,google_maps,2026-03-14 08:35:51
141,36,"Truc Le
Local Guide · 15 bài đánh giá · 5 ảnh






3 tháng trước
Thái độ với khách mặt mày như ai đi mượn.

Thích

Chia sẻ",Thái độ với khách mặt mày như ai đi mượn.,1.0,3 tháng trước,google_maps,2026-03-14 08:35:51
142,36,"Nam Nguyễn Thị Bích
2 bài đánh giá






7 tháng trước
Hôm 14/2 có mua lách, chị gái bán hàng chảnh choẹ thái độ với khách rất khó chịu

Thích

Chia sẻ","Hôm 14/2 có mua lách, chị gái bán hàng chảnh choẹ thái độ với khách rất khó chịu",1.0,7 tháng trước,google_maps,2026-03-14 08:35:51
143,36,"Nam Nguyễn Thị Bích
2 bài đánh giá






7 tháng trước
Hôm 14/2 có mua lách, chị gái bán hàng chảnh choẹ thái độ với khách rất khó chịu

Thích

Chia sẻ","Hôm 14/2 có mua lách, chị gái bán hàng chảnh choẹ thái độ với khách rất khó chịu",1.0,7 tháng trước,google_maps,2026-03-14 08:35:51
144,36,"Thuý Hằng Đỗ Thị
5 bài đánh giá · 2 ảnh






11 tháng trước
Ý là thái độ hãm lắm nha, chủ mà ko có hỏi khách muốn chi hết ắ. Mặc dù ko có khách t vô đứng cũng 1’ mà ko ai hỏi còn t thì đứng nhìn bảng giá. Mà xong thấy giá mắc quá t đi qua tiệm khác giá bán rẻ hơn nhiều luôn. Họ bán 9770 và tiệm này bán tận 9900 má ôi luôn

Thích

Chia sẻ","Ý là thái độ hãm lắm nha, chủ mà ko có hỏi khách muốn chi hết ắ. Mặc dù ko có khách t vô đứng cũng 1’ mà ko ai hỏi còn t thì đứng nhìn bảng giá. Mà xong thấy giá mắc quá t đi qua tiệm khác giá bán rẻ hơn nhiều luôn. Họ bán 9770 và tiệm này bán tận 9900 má ôi luôn",1.0,11 tháng trước,google_maps,2026-03-14 08:35:51
145,37,"Vinh Võ
2 bài đánh giá






một tháng trước
Làm ăn thất đức đổi tính đô cho họ mà lừa đổ đổi mà tính đô họ tráo đổi 105đô với 11w mà tính cho mình 1 tr880k.ra lại  đóng cửa mất Đt thoại ra nói tắt cải lại rồi mình biểu mở camera xem tắt máy  luôn . vậy là mình mất triệu bạc

1

Chia sẻ",Làm ăn thất đức đổi tính đô cho họ mà lừa đổ đổi mà tính đô họ tráo đổi 105đô với 11w mà tính cho mình 1 tr880k.ra lại  đóng cửa mất Đt thoại ra nói tắt cải lại rồi mình biểu mở camera xem tắt máy  luôn . vậy là mình mất triệu bạc,1.0,một tháng trước,google_maps,2026-03-14 08:35:56
146,37,"Vinh Võ
2 bài đánh giá






một tháng trước
Làm ăn thất đức đổi tính đô cho họ mà lừa đổ đổi mà tính đô họ tráo đổi 105đô với 11w mà tính cho mình 1 tr880k.ra lại  đóng cửa mất Đt thoại ra nói tắt cải lại rồi mình biểu mở camera xem tắt máy  luôn . vậy là mình mất triệu bạc

1

Chia sẻ",Làm ăn thất đức đổi tính đô cho họ mà lừa đổ đổi mà tính đô họ tráo đổi 105đô với 11w mà tính cho mình 1 tr880k.ra lại  đóng cửa mất Đt thoại ra nói tắt cải lại rồi mình biểu mở camera xem tắt máy  luôn . vậy là mình mất triệu bạc,1.0,một tháng trước,google_maps,2026-03-14 08:35:56
147,37,"Phúc Huy
2 bài đánh giá · 1 ảnh






2 tháng trước
Dịch vụ massage rất tốt

Thích

Chia sẻ",Dịch vụ massage rất tốt,5.0,2 tháng trước,google_maps,2026-03-14 08:35:56
148,37,"Phúc Huy
2 bài đánh giá · 1 ảnh






2 tháng trước
Dịch vụ massage rất tốt

Thích

Chia sẻ",Dịch vụ massage rất tốt,5.0,2 tháng trước,google_maps,2026-03-14 08:35:56
149,37,"Uyen Nguyen
5 bài đánh giá · 1 ảnh






một năm trước
Khách gọi hỏi đổi tiền mà nói giọng như đi ăn cướp tiền của quán hay gì. Hỏi cụ thể địa chỉ ở đâu, mình trả lời dạ Đà Nẵng. Chủ kêu: ĐN cụ thể ở đâu, chịu rồi. Chưa kịp hiểu chuyện gì xảy ra thì tắt máy cái rụp. Bán buôn kiểu vậy ai mà dám tới đổi tiền hay mua vàng. Google không có 0 sao chứ không mình cũng đánh giá 0 sao. Giọng kh phải Đà Nẵng hèn gì khó ưa :)

2

Chia sẻ","Khách gọi hỏi đổi tiền mà nói giọng như đi ăn cướp tiền của quán hay gì. Hỏi cụ thể địa chỉ ở đâu, mình trả lời dạ Đà Nẵng. Chủ kêu: ĐN cụ thể ở đâu, chịu rồi. Chưa kịp hiểu chuyện gì xảy ra thì tắt máy cái rụp. Bán buôn kiểu vậy ai mà dám tới đổi tiền hay mua vàng. Google không có 0 sao chứ không mình cũng đánh giá 0 sao. Giọng kh phải Đà Nẵng hèn gì khó ưa :)",1.0,một năm trước,google_maps,2026-03-14 08:35:56
150,38,"Nguyễn Nguyễn
Local Guide · 29 bài đánh giá · 26 ảnh






một tháng trước
Shop bán đồ đẹp, sản phẩm chất lượng và giá cả hợp lý. Chị chủ dễ thương nhiệt tình ❤️

Thích

Chia sẻ","Shop bán đồ đẹp, sản phẩm chất lượng và giá cả hợp lý. Chị chủ dễ thương nhiệt tình ❤️",5.0,một tháng trước,google_maps,2026-03-14 08:36:00
151,38,"Nguyễn Nguyễn
Local Guide · 29 bài đánh giá · 26 ảnh






một tháng trước
Shop bán đồ đẹp, sản phẩm chất lượng và giá cả hợp lý. Chị chủ dễ thương nhiệt tình ❤️

Thích

Chia sẻ","Shop bán đồ đẹp, sản phẩm chất lượng và giá cả hợp lý. Chị chủ dễ thương nhiệt tình ❤️",5.0,một tháng trước,google_maps,2026-03-14 08:36:00
152,38,"Mai Tố
2 bài đánh giá · 2 ảnh






5 tháng trước
Mua đi mua lại ở đây nhiều lần rồi. Trang sức bạc đúng chuẩn mang bao năm mà vẫn còn sáng bóng, không bị si đen. Mẫu mã đa dạng, xinh xinh. Cô chủ dễ thương và nhiệt tình. Mn có nhu cầu nên ghé mua 1 lần, đảm bảo sẽ thích đến mua nhiều lần nữa

Thích

Chia sẻ","Mua đi mua lại ở đây nhiều lần rồi. Trang sức bạc đúng chuẩn mang bao năm mà vẫn còn sáng bóng, không bị si đen. Mẫu mã đa dạng, xinh xinh. Cô chủ dễ thương và nhiệt tình. Mn có nhu cầu nên ghé mua 1 lần, đảm bảo sẽ thích đến mua nhiều lần nữa",5.0,5 tháng trước,google_maps,2026-03-14 08:36:00
153,38,"Mai Tố
2 bài đánh giá · 2 ảnh






5 tháng trước
Mua đi mua lại ở đây nhiều lần rồi. Trang sức bạc đúng chuẩn mang bao năm mà vẫn còn sáng bóng, không bị si đen. Mẫu mã đa dạng, xinh xinh. Cô chủ dễ thương và nhiệt tình. Mn có nhu cầu nên ghé mua 1 lần, đảm bảo sẽ thích đến mua nhiều lần nữa

Thích

Chia sẻ","Mua đi mua lại ở đây nhiều lần rồi. Trang sức bạc đúng chuẩn mang bao năm mà vẫn còn sáng bóng, không bị si đen. Mẫu mã đa dạng, xinh xinh. Cô chủ dễ thương và nhiệt tình. Mn có nhu cầu nên ghé mua 1 lần, đảm bảo sẽ thích đến mua nhiều lần nữa",5.0,5 tháng trước,google_maps,2026-03-14 08:36:00
154,38,"Hiền Nguyên
Local Guide · 6 bài đánh giá · 11 ảnh






5 tháng trước
Chị chủ siêu dễ thương, ủng hộ rất nhiều sản phẩm từ đây. Cứ đến là có đồ ưng đem về liền ạ

Thích

Chia sẻ","Chị chủ siêu dễ thương, ủng hộ rất nhiều sản phẩm từ đây. Cứ đến là có đồ ưng đem về liền ạ",5.0,5 tháng trước,google_maps,2026-03-14 08:36:00
155,39,"như ý lê
6 bài đánh giá · 6 ảnh






một năm trước
2 phân vàng giá 1.950.000 mọi người tự nhận xét nhé.

Thích

Chia sẻ",2 phân vàng giá 1.950.000 mọi người tự nhận xét nhé.,1.0,một năm trước,google_maps,2026-03-14 08:36:04
